station_id,rainfall_mm,lat,long,country,county,country_avg,county_avg,country_code
335745,0.0,56.35457736,-4.269993694,Scotland,Stirling,0.08,0,2
115343,0.0,56.79923208,-5.067543348,Scotland,Highland,0.08,0.08,2
133088,0.0,56.42522107,-5.000795867,Scotland,Argyll and Bute,0.08,0.15,2
368490,0.0,55.48202196,-3.477754728,Scotland,Scottish Borders,0.08,0,2
327238,0.0,55.89359141,-4.013210328,Scotland,North Lanarkshire,0.08,0,2
115225,0.0,57.16421784,-3.677609728,Scotland,Highland,0.08,0.08,2
367371,0.0,56.95161175,-3.141253355,Scotland,Aberdeenshire,0.08,0.02,2
464636,0.0,56.20739317,-3.642080305,Scotland,Perth and Kinross,0.08,0,2
15196,0.0,55.92834002,-3.342742573,Scotland,Scotland,0.08,0,2
14984,0.0,55.51137227,-3.096406906,Scotland,Scottish Borders,0.08,0,2
15226,0.0,55.96050923,-2.75022457,Scotland,East Lothian,0.08,0,2
234231,0.0,58.5154974,-3.493004244,Scotland,Highland,0.08,0.08,2
335614,0.0,55.91651494,-3.086776845,Scotland,Midlothian,0.08,0,2
15200,0.0,55.83652095,-3.435270947,Scotland,West Lothian,0.08,0,2
335640,0.0,56.52513594,-2.648539891,Scotland,Angus,0.08,0,2
115227,0.0,57.42757524,-1.909678484,Scotland,Aberdeenshire,0.08,0.02,2
115582,0.0,56.26715284,-5.494662553,Scotland,Argyll and Bute,0.08,0.15,2
15166,0.0,56.1262023,-4.446294544,Scotland,Stirling,0.08,0,2
469625,0.0,55.74447583,-4.86116797,Scotland,North Ayrshire,0.08,0,2
115584,0.0,55.34214596,-3.452988353,Scotland,Dumfries and Galloway,0.08,0.3,2
115354,0.0,57.40830735,-4.957620811,Scotland,Highland,0.08,0.08,2
115585,0.0,54.81170556,-4.166358356,Scotland,Dumfries and Galloway,0.08,0.3,2
336367,0.0,57.45203372,-4.184715941,Scotland,Highland,0.08,0.08,2
115230,0.0,56.98569953,-3.500915775,Scotland,Aberdeenshire,0.08,0.02,2
14926,0.4,56.91121364,-2.914811966,Scotland,Angus,0.08,0,2
115588,0.0,56.2473573,-4.71287133,Scotland,Argyll and Bute,0.08,0.15,2
367365,0.0,57.2583172,-2.362253256,Scotland,Aberdeenshire,0.08,0.02,2
115589,0.0,55.58754361,-4.663320263,Scotland,North Ayrshire,0.08,0,2
367360,0.0,57.55084994,-2.952079018,Scotland,Moray,0.08,0,2
341380,0.0,55.91108458,-4.305014408,Scotland,East Dunbartonshire,0.08,0,2
234252,0.0,57.31881832,-5.424835603,Scotland,Highland,0.08,0.08,2
14933,0.0,56.45816211,-4.331876561,Scotland,Stirling,0.08,0,2
234253,0.0,58.14138911,-3.702814019,Scotland,Highland,0.08,0.08,2
14890,0.0,56.2255551,-3.949530685,Scotland,Perth and Kinross,0.08,0,2
14955,0.0,56.74926972,-3.544931301,Scotland,Perth and Kinross,0.08,0,2
473550,0.0,56.07462319,-3.193432968,Scotland,Fife,0.08,0,2
14972,0.0,55.54240926,-3.413947163,Scotland,Scottish Borders,0.08,0,2
14968,0.0,56.33018709,-3.726992915,Scotland,Perth and Kinross,0.08,0,2
115596,0.0,55.01095443,-3.351411196,Scotland,Dumfries and Galloway,0.08,0.3,2
335617,0.0,56.11765342,-3.147961765,Scotland,Fife,0.08,0,2
504458,0.0,54.84543419,-4.038511682,Scotland,Dumfries and Galloway,0.08,0.3,2
515885,0.0,58.98622363,-2.949352863,Scotland,Orkney Islands,0.08,0,2
361048,0.0,56.65983513,-2.999773468,Scotland,Angus,0.08,0,2
115599,0.0,55.15077902,-4.571934377,Scotland,Dumfries and Galloway,0.08,0.3,2
115363,0.0,58.03118174,-5.07294078,Scotland,Highland,0.08,0.08,2
368486,0.0,55.75636712,-2.369501202,Scotland,Scottish Borders,0.08,0,2
115600,0.0,55.04328363,-4.913741812,Scotland,Dumfries and Galloway,0.08,0.3,2
115603,0.0,55.67436394,-3.795938206,Scotland,South Lanarkshire,0.08,0,2
354621,0.0,57.9748238,-5.100589967,Scotland,Highland,0.08,0.08,2
14902,0.0,56.2213192,-3.42872292,Scotland,Perth and Kinross,0.08,0,2
356217,0.0,57.86865846,-6.893581696,Scotland,Western Isles,0.08,0,2
338381,0.0,56.60403394,-2.609495534,Scotland,Angus,0.08,0,2
133106,0.0,56.01244753,-5.422443562,Scotland,Argyll and Bute,0.08,0.15,2
234264,0.0,58.17438109,-5.152302768,Scotland,Highland,0.08,0.08,2
354613,0.0,58.04827715,-4.855312073,Scotland,Highland,0.08,0.08,2
115368,0.0,57.73309629,-4.936434641,Scotland,Highland,0.08,0.08,2
14910,0.0,56.22701614,-4.43624573,Scotland,Stirling,0.08,0,2
485489,0.0,56.23604254,-4.853369348,Scotland,Argyll and Bute,0.08,0.15,2
354622,0.0,57.56195723,-7.316740973,Scotland,Western Isles,0.08,0,2
14898,0.0,56.23425763,-4.25686637,Scotland,Stirling,0.08,0,2
336847,0.0,57.41478835,-3.691385645,Scotland,Highland,0.08,0.08,2
509677,0.0,55.78853152,-4.618943233,Scotland,Renfrewshire,0.08,0,2
473167,0.0,57.71918475,-3.323337879,Scotland,Moray,0.08,0,2
115611,0.0,54.90352684,-4.18922643,Scotland,Dumfries and Galloway,0.08,0.3,2
14865,0.0,56.02022484,-2.821888561,Scotland,East Lothian,0.08,0,2
115376,0.0,57.5445048,-5.123945869,Scotland,Highland,0.08,0.08,2
327237,0.0,55.98447497,-4.240765022,Scotland,East Dunbartonshire,0.08,0,2
129558,0.0,56.09892116,-4.638863963,Scotland,Argyll and Bute,0.08,0.15,2
14974,0.0,55.64733183,-3.25808918,Scotland,Scottish Borders,0.08,0,2
115616,0.0,55.40534471,-3.799886702,Scotland,Dumfries and Galloway,0.08,0.3,2
115617,0.0,55.13494009,-3.439865821,Scotland,Dumfries and Galloway,0.08,0.3,2
354623,0.0,57.2886568,-7.368331541,Scotland,Western Isles,0.08,0,2
115618,0.0,55.74955539,-4.907441406,Scotland,North Ayrshire,0.08,0,2
494729,0.0,57.89128749,-4.084164503,Scotland,Highland,0.08,0.08,2
338429,0.0,54.9588823,-4.471659058,Scotland,Dumfries and Galloway,0.08,0.3,2
14949,0.0,56.57276553,-4.388958153,Scotland,Perth and Kinross,0.08,0,2
115235,0.0,57.00199506,-2.388582046,Scotland,Aberdeenshire,0.08,0.02,2
15078,0.0,56.69908575,-2.491155025,Scotland,Angus,0.08,0,2
15022,0.0,55.77012815,-2.279193263,Scotland,Scottish Borders,0.08,0,2
115622,0.0,55.51335703,-4.096604222,Scotland,East Ayrshire,0.08,0.11,2
490986,0.0,55.84918458,-4.742664896,Scotland,Renfrewshire,0.08,0,2
372859,0.0,55.91287677,-3.317681386,Scotland,Scotland,0.08,0,2
335650,0.0,56.65077608,-2.823539396,Scotland,Angus,0.08,0,2
335651,0.0,56.46017678,-3.075838089,Scotland,Perth and Kinross,0.08,0,2
341224,0.0,57.59406094,-3.842759406,Scotland,Highland,0.08,0.08,2
234289,0.0,57.42953514,-5.429999168,Scotland,Highland,0.08,0.08,2
15083,0.0,56.25431474,-3.186268594,Scotland,Fife,0.08,0,2
115627,0.0,55.10134134,-3.742902191,Scotland,Dumfries and Galloway,0.08,0.3,2
335797,0.0,57.13140193,-2.061103972,Scotland,Scotland,0.08,0,2
335621,0.0,56.03149667,-2.734270572,Scotland,East Lothian,0.08,0,2
15215,0.0,55.92185875,-2.653499917,Scotland,East Lothian,0.08,0,2
367364,0.0,57.35801578,-2.577016947,Scotland,Aberdeenshire,0.08,0.02,2
15007,0.0,55.54491924,-2.473314492,Scotland,Scottish Borders,0.08,0,2
335375,0.0,55.23585144,-4.747897404,Scotland,South Ayrshire,0.08,0.88,2
341345,0.0,56.38611935,-3.464092253,Scotland,Perth and Kinross,0.08,0,2
115632,0.0,55.73611493,-4.281846657,Scotland,East Renfrewshire,0.08,0,2
486057,0.05,57.59946107,-3.433170424,Scotland,Moray,0.08,0,2
234294,0.0,57.05514629,-3.083180673,Scotland,Aberdeenshire,0.08,0.02,2
234295,0.0,56.75844885,-5.613663683,Scotland,Highland,0.08,0.08,2
15187,0.0,55.99776804,-3.680208641,Scotland,Falkirk,0.08,0,2
115634,0.0,54.87093795,-3.744601282,Scotland,Dumfries and Galloway,0.08,0.3,2
344764,0.0,55.50523784,-4.610940702,Scotland,South Ayrshire,0.08,0.88,2
335575,0.0,57.63465034,-2.025944065,Scotland,Aberdeenshire,0.08,0.02,2
115638,0.0,56.0079586,-4.377500029,Scotland,Stirling,0.08,0,2
485490,0.0,56.22216848,-4.859016846,Scotland,Argyll and Bute,0.08,0.15,2
115390,0.0,58.11499626,-4.439159665,Scotland,Highland,0.08,0.08,2
336217,0.0,58.42139172,-4.991227379,Scotland,Highland,0.08,0.08,2
368013,0.0,57.3317252,-2.828953912,Scotland,Aberdeenshire,0.08,0.02,2
133124,0.0,56.05257642,-4.55746111,Scotland,West Dunbartonshire,0.08,0,2
15070,0.0,56.29912602,-3.202717904,Scotland,Fife,0.08,0,2
115239,0.0,57.40900118,-2.466784574,Scotland,Aberdeenshire,0.08,0.02,2
15155,0.0,56.12224003,-3.585958925,Scotland,Fife,0.08,0,2
115645,0.0,55.60098751,-4.226431521,Scotland,East Ayrshire,0.08,0.11,2
347562,0.0,57.51892459,-4.985935657,Scotland,Highland,0.08,0.08,2
234305,0.0,57.89327664,-4.546976399,Scotland,Highland,0.08,0.08,2
14975,0.0,55.72796917,-3.207291434,Scotland,Scottish Borders,0.08,0,2
494255,0.0,55.81395203,-3.811987501,Scotland,North Lanarkshire,0.08,0,2
464630,0.0,55.94205217,-3.832217321,Scotland,Falkirk,0.08,0,2
234314,0.0,57.27399763,-3.875997348,Scotland,Highland,0.08,0.08,2
115647,0.0,55.08629786,-3.086937218,Scotland,Dumfries and Galloway,0.08,0.3,2
115648,0.0,54.79252816,-4.42628864,Scotland,Dumfries and Galloway,0.08,0.3,2
115649,0.0,55.73251416,-4.350287842,Scotland,East Renfrewshire,0.08,0,2
234315,0.0,57.01121062,-4.336367491,Scotland,Highland,0.08,0.08,2
335620,0.0,56.2047855,-2.78271364,Scotland,Fife,0.08,0,2
536844,0.0,55.72543649,-4.445306033,Scotland,East Ayrshire,0.08,0.11,2
300383,0.0,55.94300475,-4.172710018,Scotland,East Dunbartonshire,0.08,0,2
11368,0.0,56.33136897,-2.863918962,Scotland,Fife,0.08,0,2
234319,0.0,58.55872143,-4.002604762,Scotland,Highland,0.08,0.08,2
15172,0.0,56.32054504,-4.328975608,Scotland,Stirling,0.08,0,2
361047,0.0,56.36918493,-3.92115763,Scotland,Perth and Kinross,0.08,0,2
511327,0.0,57.12504883,-2.851450464,Scotland,Aberdeenshire,0.08,0.02,2
14999,0.0,55.34222734,-2.936481216,Scotland,Scottish Borders,0.08,0,2
115244,0.0,57.20200168,-3.249607166,Scotland,Aberdeenshire,0.08,0.02,2
15158,0.0,56.148819,-3.7458095,Scotland,Clackmannanshire,0.08,0,2
115654,0.0,56.62026156,-6.080645248,Scotland,Argyll and Bute,0.08,0.15,2
564863,0.0,57.33816398,-4.013360208,Scotland,Highland,0.08,0.08,2
15190,0.0,55.8968016,-3.267160193,Scotland,Scotland,0.08,0,2
234326,0.0,57.52198313,-3.446843553,Scotland,Moray,0.08,0,2
323188,0.0,54.99473579,-3.568993615,Scotland,Dumfries and Galloway,0.08,0.3,2
234327,0.0,57.0717185,-3.998638147,Scotland,Highland,0.08,0.08,2
115247,0.0,57.39918687,-3.44381882,Scotland,Highland,0.08,0.08,2
506152,0.0,55.24281443,-2.964073002,Scotland,Dumfries and Galloway,0.08,0.3,2
116007,0.0,56.39271229,-4.463706898,Scotland,Stirling,0.08,0,2
115406,0.0,57.59399199,-4.374371661,Scotland,Highland,0.08,0.08,2
234331,0.0,57.58239454,-3.608335401,Scotland,Moray,0.08,0,2
369554,0.2,56.89929851,-2.820760629,Scotland,Angus,0.08,0,2
115660,0.0,55.79484353,-4.353627607,Scotland,Glasgow City,0.08,0,2
116008,0.0,60.2593269,-1.288604022,Scotland,Shetland,0.08,0,2
115250,0.0,57.14756943,-2.291989375,Scotland,Aberdeenshire,0.08,0.02,2
14881,0.0,55.87157334,-3.682936938,Scotland,West Lothian,0.08,0,2
502874,0.0,55.1412921,-4.677220867,Scotland,South Ayrshire,0.08,0.88,2
1000,0.0,53.115798,-3.2966817,Wales,Denbighshire,0.41,0.35,3
1001,0.0,52.777033,-3.3678892,Wales,Powys,0.41,0.29,3
1002,0.0,53.13914,-3.6776504,Wales,Conwy,0.41,0.08,3
1003,0.0,53.21974,-3.2090409,Wales,Flintshire,0.41,0.7,3
1004,0.0,53.168868,-3.5703166,Wales,Conwy,0.41,0.08,3
1005,0.0,53.264584,-3.451024,Wales,Denbighshire,0.41,0.35,3
1006,0.0,53.139911,-3.8020403,Wales,Conwy,0.41,0.08,3
1007,0.0,52.994328,-3.7735611,Wales,Conwy,0.41,0.08,3
1008,0.0,53.025858,-2.9535249,Wales,Wrexham,0.41,0.4,3
1009,0.0,53.103689,-3.0905588,Wales,Flintshire,0.41,0.7,3
1010,0.0,53.149188,-3.1968299,Wales,Denbighshire,0.41,0.35,3
1011,0.0,53.172387,-3.1374823,Wales,Flintshire,0.41,0.7,3
1012,0.0,53.07142,-3.1305951,Wales,Denbighshire,0.41,0.35,3
1013,0.0,53.20943,-3.1254213,Wales,Flintshire,0.41,0.7,3
1014,0.0,52.907416,-3.5834893,Wales,Gwynedd,0.41,0.37,3
1015,0.0,52.963273,-3.7248509,Wales,Gwynedd,0.41,0.37,3
1016,0.0,53.063499,-3.5599289,Wales,Conwy,0.41,0.08,3
1017,0.0,52.828567,-3.7070105,Wales,Gwynedd,0.41,0.37,3
1018,0.0,52.945151,-3.6667397,Wales,Gwynedd,0.41,0.37,3
1019,0.0,52.812674,-4.5096962,Wales,Gwynedd,0.41,0.37,3
1020,0.0,53.212105,-4.1423227,Wales,Gwynedd,0.41,0.37,3
1021,0.0,53.0267,-4.1256637,Wales,Gwynedd,0.41,0.37,3
1022,0.0,53.168505,-4.0657308,Wales,Gwynedd,0.41,0.37,3
1023,0.0,52.918085,-4.2493954,Wales,Gwynedd,0.41,0.37,3
1024,0.0,53.067313,-4.0113282,Wales,Gwynedd,0.41,0.37,3
1025,0.0,52.954232,-4.4423451,Wales,Gwynedd,0.41,0.37,3
1026,0.0,53.339472,-4.4409252,Wales,Isle of Anglesey,0.41,0.2,3
1027,0.0,53.268208,-4.3332764,Wales,Isle of Anglesey,0.41,0.2,3
1028,0.0,53.264115,-4.6131789,Wales,Isle of Anglesey,0.41,0.2,3
1029,0.0,52.679265,-3.8125868,Wales,Gwynedd,0.41,0.37,3
1030,0.0,52.740274,-3.6463927,Wales,Gwynedd,0.41,0.37,3
1031,0.0,52.648513,-3.5993058,Wales,Powys,0.41,0.29,3
1032,0.0,52.930315,-4.1223199,Wales,Gwynedd,0.41,0.37,3
1033,0.0,52.797615,-3.785006,Wales,Gwynedd,0.41,0.37,3
1034,0.0,51.809656,-3.2167269,Wales,Blaenau Gwent,0.41,0.4,3
1035,0.0,51.755288,-3.1299887,Wales,Blaenau Gwent,0.41,0.4,3
1036,0.0,51.589311,-3.1640454,Wales,Caerphilly County Borough,0.41,0.33,3
1037,0.0,51.651951,-3.2967281,Wales,Caerphilly County Borough,0.41,0.33,3
1038,0.0,51.534456,-3.2272079,Wales,Cardiff,0.41,0,3
1039,0.0,52.253424,-3.6387904,Wales,Powys,0.41,0.29,3
1040,0.0,51.718341,-3.0303118,Wales,Torfaen,0.41,1.8,3
1041,0.0,51.689408,-3.2075244,Wales,Caerphilly County Borough,0.41,0.33,3
1042,0.0,51.793003,-3.4337095,Wales,Rhondda Cynon Taf,0.41,0.4,3
1043,0.0,51.679039,-3.4881214,Wales,Rhondda Cynon Taf,0.41,0.4,3
1044,0.0,51.657853,-3.3975177,Wales,Rhondda Cynon Taf,0.41,0.4,3
1045,0.0,51.797889,-3.3662566,Wales,Merthyr Tydfil County Borough,0.41,0.5,3
1046,0.0,51.48559,-3.2672733,Wales,Cardiff,0.41,0,3
1047,0.0,51.684092,-3.2987023,Wales,Merthyr Tydfil County Borough,0.41,0.5,3
1048,0.0,51.681388,-3.5444086,Wales,Rhondda Cynon Taf,0.41,0.4,3
1049,0.0,51.939018,-3.4015996,Wales,Powys,0.41,0.29,3
1050,0.0,51.577237,-2.8022824,Wales,Monmouthshire,0.41,0.8,3
1051,0.0,51.887655,-3.6229202,Wales,Powys,0.41,0.29,3
1052,0.0,51.757223,-3.060275,Wales,Torfaen,0.41,1.8,3
1053,0.0,51.615371,-2.9808499,Wales,Gwent,0.41,0.7,3
1054,0.0,51.647988,-3.0549345,Wales,Torfaen,0.41,1.8,3
1055,0.0,51.872726,-3.4792559,Wales,Powys,0.41,0.29,3
1056,0.0,51.926712,-3.1276293,Wales,Powys,0.41,0.29,3
1057,0.0,52.067549,-3.4469381,Wales,Powys,0.41,0.29,3
1058,0.0,51.946841,-3.69791,Wales,Powys,0.41,0.29,3
1059,0.0,51.594504,-3.0319675,Wales,Gwent,0.41,0.7,3
1060,0.0,51.419039,-3.2095882,Wales,Vale of Glamorgan,0.41,0,3
1061,0.0,51.453264,-3.4452457,Wales,Vale of Glamorgan,0.41,0,3
1062,0.0,51.554746,-3.4032689,Wales,Rhondda Cynon Taf,0.41,0.4,3
1063,0.0,51.534929,-3.3377777,Wales,Rhondda Cynon Taf,0.41,0.4,3
1064,0.0,52.101146,-3.61863,Wales,Powys,0.41,0.29,3
1065,0.0,52.301424,-3.1696106,Wales,Powys,0.41,0.29,3
1066,0.0,52.232077,-3.2010548,Wales,Powys,0.41,0.29,3
1067,0.0,52.361103,-3.4251721,Wales,Powys,0.41,0.29,3
1068,0.0,52.253548,-3.6389414,Wales,Powys,0.41,0.29,3
1069,0.0,52.274175,-3.563221,Wales,Powys,0.41,0.29,3
1070,0.0,52.390532,-3.3284839,Wales,Powys,0.41,0.29,3
1071,0.0,51.83357,-3.6817437,Wales,Powys,0.41,0.29,3
1072,0.0,52.404212,-3.6068589,Wales,Powys,0.41,0.29,3
1073,0.0,52.251331,-3.3906523,Wales,Powys,0.41,0.29,3
1074,0.0,52.428262,-3.7013381,Wales,Powys,0.41,0.29,3
1075,0.0,52.295116,-3.4987181,Wales,Powys,0.41,0.29,3
1076,0.0,51.959281,-3.053554,Wales,Monmouthshire,0.41,0.8,3
1077,0.0,52.004936,-3.236804,Wales,Powys,0.41,0.29,3
1078,0.0,52.033022,-3.1738457,Wales,Powys,0.41,0.29,3
1079,0.0,51.819674,-3.8593012,Wales,Carmarthenshire,0.41,0.52,3
1080,0.0,51.834186,-3.9601068,Wales,Carmarthenshire,0.41,0.52,3
1081,0.0,51.663436,-4.1102684,Wales,Carmarthenshire,0.41,0.52,3
1082,0.0,51.699999,-4.1489598,Wales,Carmarthenshire,0.41,0.52,3
1083,0.0,51.770371,-4.0004888,Wales,Swansea,0.41,0.55,3
1084,0.0,51.811983,-4.0850684,Wales,Carmarthenshire,0.41,0.52,3
1085,0.0,51.800749,-4.2424719,Wales,Carmarthenshire,0.41,0.52,3
1086,0.0,51.735134,-3.939118,Wales,Swansea,0.41,0.55,3
1087,0.0,51.679626,-3.6546251,Wales,Neath Port Talbot,0.41,0.52,3
1088,0.0,51.720656,-3.7544117,Wales,Neath Port Talbot,0.41,0.52,3
1089,0.2,51.661741,-3.7060829,Wales,Neath Port Talbot,0.41,0.52,3
1090,0.0,51.749142,-3.5423442,Wales,Rhondda Cynon Taf,0.41,0.4,3
1091,0.0,51.70922,-3.7023257,Wales,Neath Port Talbot,0.41,0.52,3
1092,0.0,51.635761,-3.5252862,Wales,Bridgend County Borough,0.41,0.13,3
1093,0.0,51.504862,-3.5398578,Wales,Bridgend County Borough,0.41,0.13,3
1094,0.0,51.644625,-3.6452708,Wales,Neath Port Talbot,0.41,0.52,3
1095,0.0,51.581417,-3.6196189,Wales,Bridgend County Borough,0.41,0.13,3
1096,0.0,51.760836,-5.0170933,Wales,Pembrokeshire,0.41,0.57,3
1097,0.0,51.851752,-4.8887233,Wales,Pembrokeshire,0.41,0.57,3
1098,0.0,51.949257,-4.591997,Wales,Pembrokeshire,0.41,0.57,3
1099,0.0,51.933469,-4.812237,Wales,Pembrokeshire,0.41,0.57,3
1100,0.0,51.942333,-5.0822954,Wales,Pembrokeshire,0.41,0.57,3
1101,0.0,51.720185,-4.7250113,Wales,Pembrokeshire,0.41,0.57,3
1102,0.0,51.786916,-4.6363572,Wales,Carmarthenshire,0.41,0.52,3
1103,0.0,51.67497,-4.7279362,Wales,Pembrokeshire,0.41,0.57,3
1104,0.0,51.944699,-4.5026199,Wales,Carmarthenshire,0.41,0.52,3
1105,0.0,52.456274,-3.939291,Wales,Ceredigion,0.41,0.2,3
1106,0.0,52.438418,-4.032387,Wales,Ceredigion,0.41,0.2,3
1107,0.0,52.396077,-3.899963,Wales,Ceredigion,0.41,0.2,3
1108,0.0,52.43132,-3.8445516,Wales,Ceredigion,0.41,0.2,3
1109,0.0,52.361068,-3.8778697,Wales,Ceredigion,0.41,0.2,3
1110,0.0,52.35856,-3.8033513,Wales,Ceredigion,0.41,0.2,3
1111,0.0,51.675909,-3.8676233,Wales,Swansea,0.41,0.55,3
1112,0.0,51.831788,-3.682432,Wales,Powys,0.41,0.29,3
1113,0.0,51.653591,-4.0321915,Wales,Swansea,0.41,0.55,3
1114,0.0,51.566161,-4.2683361,Wales,Swansea,0.41,0.55,3
1115,0.0,51.570137,-4.0840957,Wales,Swansea,0.41,0.55,3
1116,0.0,51.718996,-3.9246881,Wales,Swansea,0.41,0.55,3
1117,0.0,51.705465,-3.8649473,Wales,Neath Port Talbot,0.41,0.52,3
1118,0.0,51.61241,-3.962119,Wales,Swansea,0.41,0.55,3
1119,0.0,51.818137,-3.5388527,Wales,Powys,0.41,0.29,3
1120,0.0,51.76356,-3.7769427,Wales,Neath Port Talbot,0.41,0.52,3
1121,0.0,51.784139,-3.8212604,Wales,Neath Port Talbot,0.41,0.52,3
1122,0.0,52.122017,-4.0428775,Wales,Ceredigion,0.41,0.2,3
1123,0.0,52.112845,-4.6550283,Wales,Ceredigion,0.41,0.2,3
1124,0.0,52.062139,-4.5848751,Wales,Ceredigion,0.41,0.2,3
1125,0.0,52.246116,-4.0669889,Wales,Ceredigion,0.41,0.2,3
1126,0.0,52.284198,-3.8660693,Wales,Ceredigion,0.41,0.2,3
1127,0.0,52.12733,-4.2502918,Wales,Ceredigion,0.41,0.2,3
1128,0.0,51.98461,-4.0599328,Wales,Carmarthenshire,0.41,0.52,3
1129,0.0,52.039591,-3.9334614,Wales,Carmarthenshire,0.41,0.52,3
1130,0.0,52.044935,-3.7468461,Wales,Carmarthenshire,0.41,0.52,3
1131,0.0,51.89985,-3.7488421,Wales,Carmarthenshire,0.41,0.52,3
1132,0.0,51.952713,-3.7835835,Wales,Carmarthenshire,0.41,0.52,3
1133,0.0,52.209938,-3.8141568,Wales,Ceredigion,0.41,0.2,3
1134,0.0,52.005407,-4.2669858,Wales,Carmarthenshire,0.41,0.52,3
1135,0.0,51.911631,-4.2592189,Wales,Carmarthenshire,0.41,0.52,3
1136,0.0,52.109203,-3.7717883,Wales,Carmarthenshire,0.41,0.52,3
1137,0.0,51.414662,-3.5058489,Wales,Vale of Glamorgan,0.41,0,3
1138,0.0,52.612343,-3.4172196,Wales,Powys,0.41,0.29,3
1139,0.0,52.500357,-3.6611167,Wales,Powys,0.41,0.29,3
1140,0.0,52.522556,-3.4298627,Wales,Powys,0.41,0.29,3
1141,0.0,52.760714,-3.25586,Wales,Powys,0.41,0.29,3
1142,0.0,52.82135,-3.4081627,Wales,Powys,0.41,0.29,3
1143,0.0,52.380125,-3.5009052,Wales,Powys,0.41,0.29,3
1144,0.0,52.717569,-3.5144498,Wales,Powys,0.41,0.29,3
1145,0.0,52.879647,-3.1591232,Wales,Powys,0.41,0.29,3
1146,0.0,52.320487,-3.057786,Wales,Powys,0.41,0.29,3
1147,0.0,52.50728,-3.1706195,Wales,Powys,0.41,0.29,3
1148,0.0,52.757895,-3.4604257,Wales,Powys,0.41,0.29,3
1149,0.0,52.657226,-3.1330043,Wales,Powys,0.41,0.29,3
